param,param_value,policy,seed,metric,value,diff_from_baseline
beta_small_landlord,10.0,ownership_cap_hard,2,homeownership_rate,0.47715736040609136,0.03819632144505242
beta_small_landlord,10.0,ownership_cap_hard,2,rental_vacancy_rate,0.22745098039215686,0.034173669467787104
beta_small_landlord,10.0,ownership_cap_hard,2,annual_appreciation_g,0.025783149166771047,0.03107517998189324
beta_small_landlord,10.0,purchase_tax,2,homeownership_rate,0.5183374083129584,0.07937636935191944
beta_small_landlord,10.0,purchase_tax,2,rental_vacancy_rate,0.23076923076923078,0.03749191984486103
beta_small_landlord,10.0,purchase_tax,2,annual_appreciation_g,0.027088484156433612,0.03238051497155581
beta_small_landlord,10.0,vacancy_tax,2,homeownership_rate,0.41424802110817943,-0.02471301785285951
beta_small_landlord,10.0,vacancy_tax,2,rental_vacancy_rate,0.21285140562248997,0.019574094698120215
beta_small_landlord,10.0,vacancy_tax,2,annual_appreciation_g,-0.0019675729554167187,0.0033244578597054764
beta_small_landlord,10.0,portfolio_tax,2,homeownership_rate,0.43896103896103894,0.0
beta_small_landlord,10.0,portfolio_tax,2,rental_vacancy_rate,0.19327731092436976,0.0
beta_small_landlord,10.0,portfolio_tax,2,annual_appreciation_g,-0.005292030815122195,0.0
beta_small_landlord,10.0,geographic,2,homeownership_rate,0.3238341968911917,-0.11512684206984725
beta_small_landlord,10.0,geographic,2,rental_vacancy_rate,0.14814814814814814,-0.045129162776221615
beta_small_landlord,10.0,geographic,2,annual_appreciation_g,-0.03,-0.024707969184877804
beta_small_landlord,10.0,baseline,3,homeownership_rate,0.37595907928388744,0.0
beta_small_landlord,10.0,baseline,3,rental_vacancy_rate,0.18326693227091634,0.0
beta_small_landlord,10.0,baseline,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,waiting_period,3,homeownership_rate,0.44587628865979384,0.0699172093759064
beta_small_landlord,10.0,waiting_period,3,rental_vacancy_rate,0.18061674008810572,-0.0026501921828106234
beta_small_landlord,10.0,waiting_period,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,ownership_cap_soft,3,homeownership_rate,0.43908629441624364,0.0631272151323562
beta_small_landlord,10.0,ownership_cap_soft,3,rental_vacancy_rate,0.3089430894308943,0.12567615715997799
beta_small_landlord,10.0,ownership_cap_soft,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,ownership_cap_hard,3,homeownership_rate,0.36387434554973824,-0.0120847337341492
beta_small_landlord,10.0,ownership_cap_hard,3,rental_vacancy_rate,0.23371647509578544,0.050449542824869104
beta_small_landlord,10.0,ownership_cap_hard,3,annual_appreciation_g,-0.005527869971543198,0.0244721300284568
beta_small_landlord,10.0,purchase_tax,3,homeownership_rate,0.41968911917098445,0.043730039887097005
beta_small_landlord,10.0,purchase_tax,3,rental_vacancy_rate,0.10714285714285714,-0.0761240751280592
beta_small_landlord,10.0,purchase_tax,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,vacancy_tax,3,homeownership_rate,0.4225,0.046540920716112544
beta_small_landlord,10.0,vacancy_tax,3,rental_vacancy_rate,0.18823529411764706,0.004968361846730718
beta_small_landlord,10.0,vacancy_tax,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,portfolio_tax,3,homeownership_rate,0.37595907928388744,0.0
beta_small_landlord,10.0,portfolio_tax,3,rental_vacancy_rate,0.18326693227091634,0.0
beta_small_landlord,10.0,portfolio_tax,3,annual_appreciation_g,-0.03,0.0
beta_small_landlord,10.0,geographic,3,homeownership_rate,0.2553763440860215,-0.12058273519786594
beta_small_landlord,10.0,geographic,3,rental_vacancy_rate,0.1273209549071618,-0.055945977363754534
beta_small_landlord,10.0,geographic,3,annual_appreciation_g,0.25568458965546115,0.2856845896554612
beta_small_landlord,10.0,baseline,4,homeownership_rate,0.4895287958115183,0.0
beta_small_landlord,10.0,baseline,4,rental_vacancy_rate,0.19626168224299065,0.0
beta_small_landlord,10.0,baseline,4,annual_appreciation_g,-0.014607034552938769,0.0
beta_small_landlord,10.0,waiting_period,4,homeownership_rate,0.4467005076142132,-0.04282828819730511
beta_small_landlord,10.0,waiting_period,4,rental_vacancy_rate,0.0821256038647343,-0.11413607837825634
beta_small_landlord,10.0,waiting_period,4,annual_appreciation_g,-0.0026842902866045515,0.011922744266334218
beta_small_landlord,10.0,ownership_cap_soft,4,homeownership_rate,0.4732824427480916,-0.0162463530634267
beta_small_landlord,10.0,ownership_cap_soft,4,rental_vacancy_rate,0.19383259911894274,-0.0024290831240479094
beta_small_landlord,10.0,ownership_cap_soft,4,annual_appreciation_g,-0.025346164059730225,-0.010739129506791456
beta_small_landlord,10.0,ownership_cap_hard,4,homeownership_rate,0.43596059113300495,-0.053568204678513365
beta_small_landlord,10.0,ownership_cap_hard,4,rental_vacancy_rate,0.10810810810810811,-0.08815357413488253
