param,param_value,policy,seed,metric,value,diff_from_baseline
beta_institutional,10.0,ownership_cap_hard,2,annual_appreciation_g,0.008891809377810755,-0.028007475768444534
beta_institutional,10.0,purchase_tax,2,homeownership_rate,0.3283582089552239,-0.016029546146816953
beta_institutional,10.0,purchase_tax,2,rental_vacancy_rate,0.17252396166134185,-0.014361284240297506
beta_institutional,10.0,purchase_tax,2,annual_appreciation_g,0.0020200980553706227,-0.03487918709088467
beta_institutional,10.0,vacancy_tax,2,homeownership_rate,0.3151041666666667,-0.029283588435374153
beta_institutional,10.0,vacancy_tax,2,rental_vacancy_rate,0.17218543046357615,-0.014699815438063202
beta_institutional,10.0,vacancy_tax,2,annual_appreciation_g,-9.09536390891752e-06,-0.03690838051016421
beta_institutional,10.0,portfolio_tax,2,homeownership_rate,0.34438775510204084,0.0
beta_institutional,10.0,portfolio_tax,2,rental_vacancy_rate,0.18688524590163935,0.0
beta_institutional,10.0,portfolio_tax,2,annual_appreciation_g,0.03689928514625529,0.0
beta_institutional,10.0,geographic,2,homeownership_rate,0.3220779220779221,-0.022309833024118764
beta_institutional,10.0,geographic,2,rental_vacancy_rate,0.12861736334405144,-0.05826788255758791
beta_institutional,10.0,geographic,2,annual_appreciation_g,-0.012412364282959887,-0.049311649429215176
beta_institutional,10.0,baseline,3,homeownership_rate,0.3203125,0.0
beta_institutional,10.0,baseline,3,rental_vacancy_rate,0.20202020202020202,0.0
beta_institutional,10.0,baseline,3,annual_appreciation_g,0.006559078082604586,0.0
beta_institutional,10.0,waiting_period,3,homeownership_rate,0.4444444444444444,0.12413194444444442
beta_institutional,10.0,waiting_period,3,rental_vacancy_rate,0.2835249042145594,0.08150470219435738
beta_institutional,10.0,waiting_period,3,annual_appreciation_g,-0.0038305253088548596,-0.010389603391459445
beta_institutional,10.0,ownership_cap_soft,3,homeownership_rate,0.3194805194805195,-0.0008319805194805241
beta_institutional,10.0,ownership_cap_soft,3,rental_vacancy_rate,0.15946843853820597,-0.04255176348199605
beta_institutional,10.0,ownership_cap_soft,3,annual_appreciation_g,2.4584945305106132e-05,-0.00653449313729948
beta_institutional,10.0,ownership_cap_hard,3,homeownership_rate,0.32116788321167883,0.0008553832116788285
beta_institutional,10.0,ownership_cap_hard,3,rental_vacancy_rate,0.17133956386292834,-0.030680638157273676
beta_institutional,10.0,ownership_cap_hard,3,annual_appreciation_g,0.0,-0.006559078082604586
beta_institutional,10.0,purchase_tax,3,homeownership_rate,0.3404761904761905,0.020163690476190488
beta_institutional,10.0,purchase_tax,3,rental_vacancy_rate,0.21518987341772153,0.013169671397519511
beta_institutional,10.0,purchase_tax,3,annual_appreciation_g,0.00020702573862374507,-0.006352052343980841
beta_institutional,10.0,vacancy_tax,3,homeownership_rate,0.3557692307692308,0.03545673076923078
beta_institutional,10.0,vacancy_tax,3,rental_vacancy_rate,0.2129032258064516,0.010883023786249585
beta_institutional,10.0,vacancy_tax,3,annual_appreciation_g,-0.00741293470797133,-0.013972012790575916
beta_institutional,10.0,portfolio_tax,3,homeownership_rate,0.3203125,0.0
beta_institutional,10.0,portfolio_tax,3,rental_vacancy_rate,0.20202020202020202,0.0
beta_institutional,10.0,portfolio_tax,3,annual_appreciation_g,0.006559078082604586,0.0
beta_institutional,10.0,geographic,3,homeownership_rate,0.30179028132992325,-0.01852221867007675
beta_institutional,10.0,geographic,3,rental_vacancy_rate,0.17532467532467533,-0.02669552669552669
beta_institutional,10.0,geographic,3,annual_appreciation_g,-0.0013785378660003955,-0.007937615948604981
beta_institutional,10.0,baseline,4,homeownership_rate,0.31435643564356436,0.0
beta_institutional,10.0,baseline,4,rental_vacancy_rate,0.19692307692307692,0.0
beta_institutional,10.0,baseline,4,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,waiting_period,4,homeownership_rate,0.3730964467005076,0.058740011056943264
beta_institutional,10.0,waiting_period,4,rental_vacancy_rate,0.22569444444444445,0.028771367521367525
beta_institutional,10.0,waiting_period,4,annual_appreciation_g,0.0010765967390353737,0.0010765967390353737
beta_institutional,10.0,ownership_cap_soft,4,homeownership_rate,0.28609625668449196,-0.028260178959072402
beta_institutional,10.0,ownership_cap_soft,4,rental_vacancy_rate,0.13861386138613863,-0.0583092155369383
beta_institutional,10.0,ownership_cap_soft,4,annual_appreciation_g,0.0001520865148649797,0.0001520865148649797
beta_institutional,10.0,ownership_cap_hard,4,homeownership_rate,0.3050397877984085,-0.009316647845155845
beta_institutional,10.0,ownership_cap_hard,4,rental_vacancy_rate,0.17475728155339806,-0.02216579536967886
beta_institutional,10.0,ownership_cap_hard,4,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,purchase_tax,4,homeownership_rate,0.3384223918575064,0.02406595621394203
beta_institutional,10.0,purchase_tax,4,rental_vacancy_rate,0.17263843648208468,-0.02428464044099224
beta_institutional,10.0,purchase_tax,4,annual_appreciation_g,-0.007724723157267022,-0.007724723157267022
beta_institutional,10.0,vacancy_tax,4,homeownership_rate,0.3567708333333333,0.04241439768976896
beta_institutional,10.0,vacancy_tax,4,rental_vacancy_rate,0.15570934256055363,-0.04121373436252329
beta_institutional,10.0,vacancy_tax,4,annual_appreciation_g,-0.0037356700181835345,-0.0037356700181835345
beta_institutional,10.0,portfolio_tax,4,homeownership_rate,0.31435643564356436,0.0
beta_institutional,10.0,portfolio_tax,4,rental_vacancy_rate,0.19692307692307692,0.0
beta_institutional,10.0,portfolio_tax,4,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,geographic,4,homeownership_rate,0.3634020618556701,0.04904562621210573
beta_institutional,10.0,geographic,4,rental_vacancy_rate,0.2229965156794425,0.026073438756365586
beta_institutional,10.0,geographic,4,annual_appreciation_g,0.002201851257422227,0.002201851257422227
beta_institutional,10.0,baseline,5,homeownership_rate,0.2770780856423174,0.0
beta_institutional,10.0,baseline,5,rental_vacancy_rate,0.18960244648318042,0.0
beta_institutional,10.0,baseline,5,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,waiting_period,5,homeownership_rate,0.38164251207729466,0.10456442643497726
beta_institutional,10.0,waiting_period,5,rental_vacancy_rate,0.25,0.06039755351681958
beta_institutional,10.0,waiting_period,5,annual_appreciation_g,-0.022153928648325882,-0.022153928648325882
beta_institutional,10.0,ownership_cap_soft,5,homeownership_rate,0.3358395989974937,0.05876151335517632
beta_institutional,10.0,ownership_cap_soft,5,rental_vacancy_rate,0.21103896103896103,0.021436514555780606
beta_institutional,10.0,ownership_cap_soft,5,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,ownership_cap_hard,5,homeownership_rate,0.30727762803234504,0.030199542390027645
beta_institutional,10.0,ownership_cap_hard,5,rental_vacancy_rate,0.2013888888888889,0.011786442405708475
beta_institutional,10.0,ownership_cap_hard,5,annual_appreciation_g,0.006290167182987805,0.006290167182987805
beta_institutional,10.0,purchase_tax,5,homeownership_rate,0.3192019950124688,0.042123909370151424
beta_institutional,10.0,purchase_tax,5,rental_vacancy_rate,0.2113564668769716,0.02175402039379118
beta_institutional,10.0,purchase_tax,5,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,vacancy_tax,5,homeownership_rate,0.3333333333333333,0.05625524769101592
beta_institutional,10.0,vacancy_tax,5,rental_vacancy_rate,0.21498371335504887,0.025381266871868452
beta_institutional,10.0,vacancy_tax,5,annual_appreciation_g,0.005437531505281257,0.005437531505281257
beta_institutional,10.0,portfolio_tax,5,homeownership_rate,0.2770780856423174,0.0
beta_institutional,10.0,portfolio_tax,5,rental_vacancy_rate,0.18960244648318042,0.0
beta_institutional,10.0,portfolio_tax,5,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,geographic,5,homeownership_rate,0.3049095607235142,0.02783147508119682
beta_institutional,10.0,geographic,5,rental_vacancy_rate,0.1955128205128205,0.005910374029640092
beta_institutional,10.0,geographic,5,annual_appreciation_g,-0.0004945146159356373,-0.0004945146159356373
beta_institutional,10.0,baseline,6,homeownership_rate,0.32917705735660846,0.0
beta_institutional,10.0,baseline,6,rental_vacancy_rate,0.1724137931034483,0.0
beta_institutional,10.0,baseline,6,annual_appreciation_g,-0.0006588282497822506,0.0
beta_institutional,10.0,waiting_period,6,homeownership_rate,0.4049586776859504,0.07578162032934194
beta_institutional,10.0,waiting_period,6,rental_vacancy_rate,0.20599250936329588,0.033578716259847596
beta_institutional,10.0,waiting_period,6,annual_appreciation_g,-0.014829989996956838,-0.014171161747174588
beta_institutional,10.0,ownership_cap_soft,6,homeownership_rate,0.2808988764044944,-0.04827818095211406
beta_institutional,10.0,ownership_cap_soft,6,rental_vacancy_rate,0.1267123287671233,-0.04570146433632499
beta_institutional,10.0,ownership_cap_soft,6,annual_appreciation_g,-0.0064371347412059965,-0.005778306491423746
beta_institutional,10.0,ownership_cap_hard,6,homeownership_rate,0.34759358288770054,0.018416525531092076
beta_institutional,10.0,ownership_cap_hard,6,rental_vacancy_rate,0.17406143344709898,0.001647640343650697
beta_institutional,10.0,ownership_cap_hard,6,annual_appreciation_g,-0.016699897396875052,-0.0160410691470928
