date,hpi,trail_1_3,trail_13_15,g
2020-01-01,156.926079552603,465.80891043038594,447.058064352948,0.041942753240738595
2020-02-01,157.676613447718,468.230861500076,448.976201953071,0.042885701877396265
2020-03-01,157.801054400088,470.541910438223,450.577686129364,0.04430806256820974
2020-04-01,158.057782168906,472.403747400409,451.613104491361,0.04603640306776269
2020-05-01,158.048160572644,473.535450016712,452.92470216647405,0.04550590363398288
2020-06-01,158.448357542141,473.906997141638,453.888392755093,0.044104684556995455
2020-07-01,159.201516691797,474.55430028369096,455.016308263287,0.04293910276529833
2020-08-01,160.426962868893,475.69803480658203,455.54356436138596,0.0442426850513189
2020-09-01,162.575952190956,478.07683710283106,456.55493022627604,0.0471397973205292
2020-10-01,165.019259280152,482.204431751646,458.014175217974,0.05281551934972217
2020-11-01,167.594746406231,488.022174340001,460.537990661392,0.05967842878529561
2020-12-01,169.995291218273,495.189957877339,463.26825073094597,0.06890544969577972
2021-01-01,172.201670856735,502.60929690465605,465.80891043038594,0.07900318274347362
2021-02-01,173.690316172382,509.79170848123897,468.230861500076,0.08876144312233936
2021-03-01,175.627019598782,515.88727824739,470.541910438223,0.0963683931298196
2021-04-01,177.69343010167,521.519006627899,472.403747400409,0.10396881798200464
2021-05-01,180.83216352032,527.010765872834,473.535450016712,0.11292779844515288
2021-06-01,184.570352725727,534.152613220772,473.906997141638,0.12712539895486752
2021-07-01,188.652395443943,543.095946347717,474.55430028369096,0.14443372659999398
2021-08-01,192.656459301702,554.05491168999,475.69803480658203,0.16471978261433806
2021-09-01,196.814627940808,565.879207471372,478.07683710283106,0.18365744490075597
2021-10-01,199.809167842631,578.123482686453,482.204431751646,0.19891781290017074
2021-11-01,203.285492046521,589.2802550851411,488.022174340001,0.20748663906938458
2021-12-01,207.214867252622,599.90928782996,495.189957877339,0.2114730484469165
2022-01-01,211.39032793012,610.3095271417741,502.60929690465605,0.21428220866664272
2022-02-01,215.734119627868,621.890687229263,509.79170848123897,0.21989172613651764
2022-03-01,220.864631761004,634.33931481061,515.88727824739,0.22960836903292892
2022-04-01,224.528752397564,647.989079318992,521.519006627899,0.24250328575527602
2022-05-01,228.213918966337,661.127503786436,527.010765872834,0.2544857649947212
2022-06-01,230.116943581541,673.607303124905,534.152613220772,0.2610764909737411
2022-07-01,231.464405713588,682.859614945442,543.095946347717,0.25734618263609965
2022-08-01,231.105933623117,689.795268261466,554.05491168999,0.2449944106757178
2022-09-01,230.366298356859,692.6872829182461,565.879207471372,0.22409036022637285
2022-10-01,229.595423467901,692.9366376935641,578.123482686453,0.1985962488041335
2022-11-01,229.245338755412,691.0676554478771,589.2802550851411,0.17273173415258825
2022-12-01,228.96602729458,689.2070605801721,599.90928782996,0.14885212574925633
2023-01-01,229.352922525699,687.806789517893,610.3095271417741,0.12698025990034467
2023-02-01,230.093610209021,687.564288575691,621.890687229263,0.10560312719752485
2023-03-01,230.911895128361,688.4125600293,634.33931481061,0.08524340830874455
2023-04-01,232.195790501914,690.358427863081,647.989079318992,0.06538589907814085
2023-05-01,232.919156017243,693.201295839296,661.127503786436,0.04851377664545131
2023-06-01,234.778418439252,696.026841647518,673.607303124905,0.03328280204001266
2023-07-01,236.347985505336,699.8933649584089,682.859614945442,0.0249447318894791
2023-08-01,238.80237513875,704.045559961831,689.795268261466,0.02065872637294386
2023-09-01,240.229448745089,709.928779083338,692.6872829182461,0.02489073582014467
2023-10-01,241.650209365951,715.3798093891751,692.9366376935641,0.03238849048350656
2023-11-01,242.100318194068,720.68203324979,691.0676554478771,0.04285308040168667
2023-12-01,243.584757240653,723.979976305108,689.2070605801721,0.050453510583110095
