activity_year,lei,county_code,census_tract,loan_type,loan_purpose,action_taken,occupancy_type,loan_amount,loan_to_value_ratio,property_value,income,debt_to_income_ratio,total_units,purchaser_type,applicant_credit_score_type,interest_rate,ltv_derived,lti_derived,is_first_lien_purchase,is_investor_occupied,downpayment_pct
2019,549300AG64NHILB7ZP05,13089,13089023801.0,2,1,1,1,225000.0,96.5,225000.0,203.0,43,1,2,2,5.75,96.5,1.1083743842364533,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030224.0,1,1,1,1,175000.0,79.444,225000.0,49.0,30%-<36%,1,71,1,4.25,79.444,3.5714285714285716,True,False,20.555999999999997
2019,549300AG64NHILB7ZP05,13067,13067030227.0,3,1,1,1,195000.0,100.0,185000.0,50.0,40,1,2,1,3.875,100.0,3.9,True,False,0.0
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,1,175000.0,80.0,215000.0,56.0,42,1,71,3,4.5,80.0,3.125,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067031406.0,1,1,1,3,75000.0,75.0,105000.0,138.0,40,1,71,1,5.375,75.0,0.5434782608695652,True,True,25.0
2019,549300AG64NHILB7ZP05,13063,13063040608.0,2,1,1,1,265000.0,96.5,275000.0,131.0,49,1,2,3,4.125,96.5,2.0229007633587788,True,False,3.5
2019,549300AG64NHILB7ZP05,13089,13089021208.0,1,1,1,1,395000.0,95.0,415000.0,194.0,47,1,1,1,4.0,95.0,2.036082474226804,True,False,5.0
2019,549300AG64NHILB7ZP05,13063,13063040411.0,2,1,1,1,145000.0,96.5,145000.0,48.0,49,1,2,1,4.75,96.5,3.0208333333333335,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031406.0,1,1,1,1,335000.0,95.0,355000.0,178.0,<20%,1,71,1,3.99,95.0,1.8820224719101124,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050542.0,1,1,1,1,195000.0,97.0,195000.0,104.0,20%-<30%,1,71,3,3.875,97.0,1.875,True,False,3.0
2019,549300AG64NHILB7ZP05,13121,13121000200.0,1,1,1,3,305000.0,80.0,375000.0,185.0,20%-<30%,1,5,1,5.75,80.0,1.6486486486486487,True,True,20.0
2019,549300AG64NHILB7ZP05,13121,13121010507.0,2,1,1,1,135000.0,94.231,145000.0,42.0,36,1,9,3,4.5,94.231,3.2142857142857144,True,False,5.7690000000000055
2019,549300AG64NHILB7ZP05,13067,13067030230.0,1,1,1,1,205000.0,95.0,215000.0,128.0,47,1,1,1,4.125,95.0,1.6015625,True,False,5.0
2019,549300AG64NHILB7ZP05,13089,13089020900.0,2,1,1,1,345000.0,96.5,355000.0,120.0,50%-60%,1,2,3,4.125,96.5,2.875,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050543.0,2,1,1,1,205000.0,96.5,205000.0,38.0,49,1,2,1,4.625,96.5,5.394736842105263,True,False,3.5
2019,549300AG64NHILB7ZP05,13151,13151070205.0,2,1,1,1,225000.0,96.5,225000.0,57.0,50%-60%,1,2,2,4.5,96.5,3.9473684210526314,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030340.0,2,1,1,1,335000.0,96.5,345000.0,179.0,38,1,2,3,3.99,96.5,1.8715083798882681,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031208.0,1,1,1,1,155000.0,79.798,195000.0,60.0,38,1,9,1,4.125,79.798,2.5833333333333335,True,False,20.201999999999998
2019,549300AG64NHILB7ZP05,13067,13067031406.0,1,1,1,1,305000.0,97.0,315000.0,59.0,42,1,3,1,3.875,97.0,5.169491525423729,True,False,3.0
2019,549300AG64NHILB7ZP05,13067,13067030330.0,1,1,1,1,155000.0,50.847,295000.0,128.0,<20%,1,71,2,3.99,50.847,1.2109375,True,False,49.153
2019,549300AG64NHILB7ZP05,13135,13135050313.0,2,1,1,1,225000.0,96.5,225000.0,55.0,50%-60%,1,2,1,3.625,96.5,4.090909090909091,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031406.0,1,1,1,1,345000.0,95.0,365000.0,98.0,30%-<36%,1,3,3,4.125,95.0,3.520408163265306,True,False,5.0
2019,549300AG64NHILB7ZP05,13089,13089023309.0,2,1,1,1,125000.0,96.5,125000.0,33.0,50%-60%,1,2,3,5.0,96.5,3.787878787878788,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121010304.0,3,1,1,1,245000.0,100.0,245000.0,86.0,40,1,2,1,3.99,100.0,2.8488372093023258,True,False,0.0
2019,549300AG64NHILB7ZP05,13089,13089021913.0,3,1,1,1,425000.0,100.0,425000.0,135.0,30%-<36%,1,2,2,3.99,100.0,3.1481481481481484,True,False,0.0
2019,549300AG64NHILB7ZP05,13067,13067031406.0,1,1,1,1,215000.0,65.49,325000.0,48.0,38,1,1,1,3.75,65.49,4.479166666666667,True,False,34.510000000000005
2019,549300AG64NHILB7ZP05,13089,13089021810.0,1,1,1,1,295000.0,90.0,335000.0,63.0,42,1,71,2,3.75,90.0,4.682539682539683,True,False,10.0
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,1,235000.0,80.0,295000.0,63.0,47,1,3,3,3.99,80.0,3.7301587301587302,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067030239.0,1,1,1,1,165000.0,53.755,315000.0,38.0,39,1,6,3,3.875,53.755,4.342105263157895,True,False,46.245
2019,549300AG64NHILB7ZP05,13067,13067031406.0,2,1,1,1,315000.0,95.0,335000.0,49.0,50%-60%,1,2,3,2.625,95.0,6.428571428571429,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,215000.0,96.5,225000.0,85.0,46,1,2,1,3.875,96.5,2.5294117647058822,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121010511.0,1,1,1,1,185000.0,97.0,195000.0,67.0,30%-<36%,1,9,1,5.0,97.0,2.7611940298507465,True,False,3.0
2019,549300AG64NHILB7ZP05,13067,13067030239.0,2,1,1,1,345000.0,96.5,355000.0,146.0,20%-<30%,1,2,3,3.99,96.5,2.363013698630137,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050712.0,2,1,1,1,85000.0,96.5,85000.0,43.0,36,1,2,2,5.0,96.5,1.9767441860465116,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011622.0,1,1,1,1,315000.0,80.0,385000.0,237.0,<20%,1,71,2,3.375,80.0,1.3291139240506329,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067030407.0,1,1,1,1,185000.0,90.0,215000.0,184.0,<20%,1,71,2,3.375,90.0,1.0054347826086956,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121001100.0,1,1,1,1,365000.0,95.0,385000.0,117.0,30%-<36%,1,9,2,4.375,95.0,3.1196581196581197,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,3,1,1,1,285000.0,100.0,275000.0,120.0,30%-<36%,1,2,2,3.99,100.0,2.375,True,False,0.0
2019,549300AG64NHILB7ZP05,13063,13063040606.0,2,1,1,1,185000.0,96.5,185000.0,70.0,50%-60%,1,2,2,5.0,96.5,2.642857142857143,True,False,3.5
2019,549300AG64NHILB7ZP05,13089,13089023311.0,2,1,1,1,235000.0,96.5,235000.0,100.0,20%-<30%,1,2,2,3.99,96.5,2.35,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031206.0,1,1,1,1,275000.0,95.0,295000.0,60.0,46,1,3,1,4.25,95.0,4.583333333333333,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121010301.0,2,1,1,1,235000.0,96.5,235000.0,43.0,50%-60%,1,2,3,4.99,96.5,5.465116279069767,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050724.0,2,1,1,1,275000.0,94.99,285000.0,67.0,36,1,2,1,4.99,94.99,4.104477611940299,True,False,5.010000000000005
2019,549300AG64NHILB7ZP05,13135,13135050103.0,2,1,1,1,235000.0,96.5,235000.0,61.0,50%-60%,1,2,3,4.125,96.5,3.8524590163934427,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050536.0,1,1,1,2,135000.0,77.143,175000.0,115.0,30%-<36%,1,1,2,4.5,77.143,1.173913043478261,True,False,22.857
2019,549300AG64NHILB7ZP05,13121,13121010212.0,1,1,1,1,1145000.0,90.0,1275000.0,297.0,39,1,71,3,3.75,90.0,3.855218855218855,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121010510.0,1,1,1,1,215000.0,97.0,215000.0,84.0,20%-<30%,1,9,2,4.5,97.0,2.5595238095238093,True,False,3.0
2019,549300AG64NHILB7ZP05,13089,13089021218.0,2,1,1,1,185000.0,96.5,195000.0,65.0,36,1,2,3,4.625,96.5,2.8461538461538463,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050534.0,1,1,1,1,85000.0,50.0,175000.0,64.0,<20%,1,71,1,3.625,50.0,1.328125,True,False,50.0
2019,549300AG64NHILB7ZP05,13067,13067031112.0,1,1,1,1,215000.0,97.0,225000.0,67.0,41,1,71,2,3.875,97.0,3.208955223880597,True,False,3.0
2019,549300AG64NHILB7ZP05,13135,13135050210.0,3,1,1,1,305000.0,100.0,295000.0,102.0,44,1,2,2,3.875,100.0,2.9901960784313726,True,False,0.0
2019,549300AG64NHILB7ZP05,13151,13151070305.0,2,1,1,1,185000.0,96.5,195000.0,80.0,50%-60%,1,2,2,4.99,96.5,2.3125,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121010511.0,3,1,1,1,195000.0,100.0,195000.0,78.0,50%-60%,1,2,2,4.625,100.0,2.5,True,False,0.0
2019,549300AG64NHILB7ZP05,13121,13121009603.0,2,1,1,1,255000.0,96.5,255000.0,109.0,41,1,2,2,3.875,96.5,2.3394495412844036,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031117.0,1,1,1,1,295000.0,97.0,305000.0,63.0,38,1,71,2,3.75,97.0,4.682539682539683,True,False,3.0
2019,549300AG64NHILB7ZP05,13135,13135050608.0,2,1,1,1,255000.0,98.387,265000.0,46.0,50%-60%,1,2,3,3.5,98.387,5.543478260869565,True,False,1.6129999999999995
2019,549300AG64NHILB7ZP05,13151,13151070109.0,2,1,1,1,245000.0,96.5,255000.0,70.0,50%-60%,1,2,2,5.5,96.5,3.5,True,False,3.5
2019,549300AG64NHILB7ZP05,13089,13089021218.0,2,1,1,1,165000.0,96.5,175000.0,71.0,44,1,2,3,4.125,96.5,2.323943661971831,True,False,3.5
2019,549300AG64NHILB7ZP05,13089,13089023101.0,2,1,1,1,275000.0,96.0,285000.0,118.0,50%-60%,1,2,1,4.125,96.0,2.330508474576271,True,False,4.0
2019,549300AG64NHILB7ZP05,13089,13089023306.0,1,1,1,1,475000.0,90.0,535000.0,88.0,46,1,1,2,3.99,90.0,5.3977272727272725,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121010122.0,2,1,1,1,265000.0,96.5,275000.0,57.0,50%-60%,1,2,1,4.125,96.5,4.649122807017544,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050546.0,2,1,1,1,215000.0,96.5,225000.0,42.0,45,1,2,3,3.875,96.5,5.119047619047619,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050607.0,2,1,1,1,375000.0,96.5,385000.0,95.0,50%-60%,1,2,3,4.625,96.5,3.9473684210526314,True,False,3.5
2019,549300AG64NHILB7ZP05,13089,13089022302.0,1,1,1,1,405000.0,80.0,505000.0,160.0,20%-<30%,1,1,1,3.125,80.0,2.53125,True,False,20.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,235000.0,96.5,235000.0,129.0,39,1,2,1,3.99,96.5,1.821705426356589,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050605.0,3,1,1,1,285000.0,100.0,275000.0,70.0,44,1,2,1,4.625,100.0,4.071428571428571,True,False,0.0
2019,549300AG64NHILB7ZP05,13121,13121011411.0,1,1,1,1,455000.0,95.0,475000.0,400.0,42,1,6,2,3.625,95.0,1.1375,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121001202.0,1,1,1,1,235000.0,95.0,245000.0,63.0,30%-<36%,1,71,3,3.75,95.0,3.7301587301587302,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050430.0,1,1,1,1,465000.0,94.0,495000.0,103.0,36,1,3,3,3.99,94.0,4.514563106796117,True,False,6.0
2019,549300AG64NHILB7ZP05,13121,13121008000.0,1,1,1,1,185000.0,95.0,195000.0,59.0,44,1,71,1,4.375,95.0,3.135593220338983,True,False,5.0
2019,549300AG64NHILB7ZP05,13089,13089023101.0,1,1,1,1,355000.0,97.0,365000.0,159.0,30%-<36%,1,71,2,3.875,97.0,2.2327044025157234,True,False,3.0
2019,549300AG64NHILB7ZP05,13121,13121009404.0,1,1,1,1,1145000.0,95.0,1205000.0,350.0,30%-<36%,1,5,2,6.875,95.0,3.2714285714285714,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121007001.0,1,1,1,1,215000.0,95.0,145000.0,65.0,41,1,1,2,4.875,95.0,3.3076923076923075,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050103.0,1,1,1,1,215000.0,70.492,305000.0,77.0,20%-<30%,1,3,3,3.99,70.492,2.792207792207792,True,False,29.507999999999996
2019,549300AG64NHILB7ZP05,13067,13067030312.0,1,1,1,1,205000.0,70.175,285000.0,48.0,46,1,71,2,3.625,70.175,4.270833333333333,True,False,29.825000000000003
2019,549300AG64NHILB7ZP05,13067,13067031404.0,2,1,1,1,335000.0,96.5,345000.0,86.0,50%-60%,1,2,3,3.875,96.5,3.895348837209302,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050712.0,1,1,1,1,255000.0,95.0,265000.0,103.0,20%-<30%,1,3,1,3.625,95.0,2.4757281553398056,True,False,5.0
2019,549300AG64NHILB7ZP05,13067,13067030904.0,1,1,1,1,335000.0,92.598,365000.0,130.0,20%-<30%,1,9,3,4.125,92.598,2.576923076923077,True,False,7.402000000000001
2019,549300AG64NHILB7ZP05,13121,13121010204.0,1,1,1,1,485000.0,89.63,545000.0,319.0,30%-<36%,1,9,1,3.99,89.63,1.5203761755485894,True,False,10.370000000000005
2019,549300AG64NHILB7ZP05,13151,13151070110.0,2,1,1,1,175000.0,96.5,175000.0,45.0,50%-60%,1,2,3,3.875,96.5,3.888888888888889,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011419.0,1,1,1,1,295000.0,95.0,305000.0,115.0,20%-<30%,1,3,2,3.99,95.0,2.5652173913043477,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121007802.0,1,1,1,1,105000.0,86.328,125000.0,30.0,45,1,71,3,4.875,86.328,3.5,True,False,13.671999999999997
2019,549300AG64NHILB7ZP05,13135,13135050103.0,1,1,1,2,445000.0,80.0,555000.0,110.0,30%-<36%,1,3,2,3.99,80.0,4.045454545454546,True,False,20.0
2019,549300AG64NHILB7ZP05,13121,13121011410.0,1,1,1,1,365000.0,80.0,455000.0,145.0,20%-<30%,1,1,3,3.25,80.0,2.5172413793103448,True,False,20.0
2019,549300AG64NHILB7ZP05,13121,13121011504.0,1,1,1,1,1255000.0,75.0,1675000.0,351.0,48,1,5,1,4.625,75.0,3.5754985754985755,True,False,25.0
2019,549300AG64NHILB7ZP05,13063,13063040409.0,1,1,1,1,145000.0,90.0,165000.0,44.0,30%-<36%,1,71,1,4.875,90.0,3.2954545454545454,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121011427.0,2,1,1,1,365000.0,96.5,375000.0,73.0,50%-60%,1,2,2,3.625,96.5,5.0,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030104.0,2,1,1,1,205000.0,96.5,205000.0,40.0,50%-60%,1,2,1,3.99,96.5,5.125,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050726.0,2,1,1,1,245000.0,96.5,245000.0,81.0,50%-60%,1,2,2,5.0,96.5,3.0246913580246915,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,1,285000.0,90.0,315000.0,78.0,39,1,1,2,4.125,90.0,3.6538461538461537,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,1,1,1,1,225000.0,91.085,245000.0,55.0,48,1,71,3,3.99,91.085,4.090909090909091,True,False,8.915000000000006
2019,549300AG64NHILB7ZP05,13121,13121011625.0,1,1,1,1,485000.0,85.0,565000.0,200.0,30%-<36%,1,1,3,4.125,85.0,2.425,True,False,15.0
2019,549300AG64NHILB7ZP05,13121,13121011424.0,1,1,1,1,305000.0,95.0,315000.0,100.0,20%-<30%,1,1,3,3.99,95.0,3.05,True,False,5.0
2019,549300AG64NHILB7ZP05,13151,13151070111.0,1,1,1,2,165000.0,90.0,175000.0,61.0,20%-<30%,1,9,1,4.5,90.0,2.7049180327868854,True,False,10.0
2019,549300AG64NHILB7ZP05,13089,13089023303.0,2,1,1,1,105000.0,106.37,115000.0,27.0,42,1,9,1,4.5,106.37,3.888888888888889,True,False,-6.3700000000000045
2019,549300AG64NHILB7ZP05,13121,13121011504.0,3,1,1,1,725000.0,89.987,795000.0,269.0,30%-<36%,1,2,2,3.875,89.987,2.6951672862453533,True,False,10.013000000000005
2019,549300AG64NHILB7ZP05,13121,13121008302.0,2,1,1,1,145000.0,96.5,155000.0,50.0,45,1,2,1,4.625,96.5,2.9,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,245000.0,96.5,245000.0,81.0,50%-60%,1,2,1,4.125,96.5,3.0246913580246915,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011405.0,3,1,1,1,715000.0,80.0,885000.0,117.0,50%-60%,1,2,1,3.99,80.0,6.111111111111111,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067031118.0,1,1,1,1,345000.0,86.25,405000.0,101.0,36,1,9,2,3.99,86.25,3.4158415841584158,True,False,13.75
2019,549300AG64NHILB7ZP05,13135,13135050212.0,1,1,1,1,235000.0,95.0,245000.0,75.0,20%-<30%,1,9,2,4.125,95.0,3.1333333333333333,True,False,5.0
2019,549300AG64NHILB7ZP05,13089,13089021405.0,1,1,1,1,485000.0,92.965,525000.0,163.0,38,1,3,3,3.625,92.965,2.9754601226993866,True,False,7.034999999999997
2019,549300AG64NHILB7ZP05,13121,13121011610.0,1,1,1,1,445000.0,80.0,555000.0,421.0,20%-<30%,1,1,1,2.875,80.0,1.0570071258907363,True,False,20.0
2019,549300AG64NHILB7ZP05,13121,13121011613.0,1,1,1,1,255000.0,80.0,315000.0,105.0,20%-<30%,1,1,3,3.875,80.0,2.4285714285714284,True,False,20.0
2019,549300AG64NHILB7ZP05,13223,13223120302.0,2,1,1,1,185000.0,96.5,185000.0,100.0,<20%,1,2,2,5.375,96.5,1.85,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030901.0,1,1,1,1,115000.0,75.0,155000.0,68.0,<20%,1,9,3,4.5,75.0,1.6911764705882353,True,False,25.0
2019,549300AG64NHILB7ZP05,13151,13151070110.0,2,1,1,1,255000.0,96.5,255000.0,61.0,42,1,2,2,3.99,96.5,4.180327868852459,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050205.0,1,1,1,1,225000.0,80.0,285000.0,75.0,20%-<30%,1,1,3,3.5,80.0,3.0,True,False,20.0
2019,549300AG64NHILB7ZP05,13135,13135050103.0,1,1,1,1,225000.0,95.0,235000.0,62.0,48,1,3,2,3.99,95.0,3.629032258064516,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,1,1,1,1,225000.0,91.888,245000.0,93.0,30%-<36%,1,3,1,3.5,91.888,2.4193548387096775,True,False,8.111999999999995
2019,549300AG64NHILB7ZP05,13067,13067031406.0,2,1,1,1,345000.0,96.5,345000.0,90.0,37,1,2,1,5.125,96.5,3.8333333333333335,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121010118.0,1,1,1,1,455000.0,72.0,625000.0,91.0,41,1,3,3,3.5,72.0,5.0,True,False,28.0
2019,549300AG64NHILB7ZP05,13067,13067030232.0,2,1,1,1,385000.0,96.464,395000.0,104.0,47,1,2,1,3.375,96.464,3.701923076923077,True,False,3.5360000000000014
2019,549300AG64NHILB7ZP05,13089,13089023505.0,1,1,1,1,115000.0,95.0,125000.0,82.0,20%-<30%,1,1,1,5.5,95.0,1.4024390243902438,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050427.0,1,1,1,1,245000.0,95.0,265000.0,103.0,<20%,1,3,3,3.625,95.0,2.378640776699029,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050108.0,1,1,1,1,475000.0,80.0,595000.0,278.0,30%-<36%,1,3,1,3.625,80.0,1.70863309352518,True,False,20.0
2019,549300AG64NHILB7ZP05,13223,13223120605.0,3,1,1,1,415000.0,100.0,415000.0,121.0,50%-60%,1,2,1,3.875,100.0,3.4297520661157024,True,False,0.0
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,3,125000.0,42.088,295000.0,43.0,<20%,1,1,3,4.875,42.088,2.9069767441860463,True,True,57.912
2019,549300AG64NHILB7ZP05,13121,13121000200.0,1,1,1,1,165000.0,97.0,175000.0,73.0,20%-<30%,1,3,1,3.625,97.0,2.26027397260274,True,False,3.0
2019,549300AG64NHILB7ZP05,13067,13067031404.0,1,1,1,1,295000.0,90.0,325000.0,110.0,39,1,1,3,3.375,90.0,2.6818181818181817,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,1,1,1,1,225000.0,90.0,245000.0,110.0,20%-<30%,1,1,3,3.75,90.0,2.0454545454545454,True,False,10.0
2019,549300AG64NHILB7ZP05,13067,13067030330.0,1,1,1,1,305000.0,97.0,315000.0,110.0,20%-<30%,1,1,3,3.5,97.0,2.772727272727273,True,False,3.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,245000.0,96.5,245000.0,67.0,50%-60%,1,2,2,4.5,96.5,3.656716417910448,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030322.0,1,1,1,1,235000.0,57.644,395000.0,175.0,20%-<30%,1,3,3,3.25,57.644,1.3428571428571427,True,False,42.356
2019,549300AG64NHILB7ZP05,13121,13121010514.0,2,1,1,1,145000.0,96.5,145000.0,51.0,50%-60%,1,2,3,4.625,96.5,2.843137254901961,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031406.0,2,1,1,1,305000.0,96.5,305000.0,109.0,37,1,2,2,3.875,96.5,2.7981651376146788,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050547.0,2,1,1,1,305000.0,96.5,315000.0,132.0,46,1,2,2,4.0,96.5,2.3106060606060606,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050730.0,1,1,1,3,185000.0,85.0,225000.0,189.0,39,1,1,2,4.5,85.0,0.9788359788359788,True,True,15.0
2019,549300AG64NHILB7ZP05,13135,13135050210.0,1,1,1,1,255000.0,95.0,265000.0,63.0,45,1,9,1,4.0,95.0,4.0476190476190474,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050610.0,3,1,1,1,305000.0,100.0,305000.0,63.0,39,1,2,2,3.75,100.0,4.841269841269841,True,False,0.0
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,1,215000.0,80.0,265000.0,57.0,36,1,3,2,3.875,80.0,3.7719298245614037,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067030103.0,2,1,1,1,145000.0,96.5,155000.0,51.0,30%-<36%,1,2,1,4.5,96.5,2.843137254901961,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067030502.0,1,1,1,1,245000.0,73.126,335000.0,66.0,42,1,3,2,3.99,73.126,3.712121212121212,True,False,26.873999999999995
2019,549300AG64NHILB7ZP05,13151,13151070205.0,2,1,1,1,195000.0,96.5,205000.0,55.0,49,1,2,3,4.0,96.5,3.5454545454545454,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050605.0,1,1,1,1,245000.0,92.453,265000.0,64.0,37,1,3,2,3.99,92.453,3.828125,True,False,7.546999999999997
2019,549300AG64NHILB7ZP05,13121,13121011614.0,1,1,1,1,175000.0,90.0,195000.0,71.0,20%-<30%,1,71,2,5.0,90.0,2.464788732394366,True,False,10.0
2019,549300AG64NHILB7ZP05,13121,13121011427.0,1,1,1,1,445000.0,85.0,515000.0,232.0,30%-<36%,1,3,2,3.0,85.0,1.918103448275862,True,False,15.0
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,245000.0,96.5,255000.0,86.0,40,1,2,2,4.99,96.5,2.8488372093023258,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011418.0,3,1,1,1,355000.0,95.0,375000.0,97.0,20%-<30%,1,2,3,3.75,95.0,3.6597938144329896,True,False,5.0
2019,549300AG64NHILB7ZP05,13089,13089022403.0,1,1,1,2,265000.0,40.0,655000.0,576.0,20%-<30%,1,1,3,3.75,40.0,0.4600694444444444,True,False,60.0
2019,549300AG64NHILB7ZP05,13067,13067031406.0,2,1,1,1,315000.0,96.5,325000.0,163.0,37,1,2,3,4.25,96.5,1.9325153374233128,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011416.0,1,1,1,1,405000.0,95.0,425000.0,141.0,38,1,9,3,3.99,95.0,2.872340425531915,True,False,5.0
2019,549300AG64NHILB7ZP05,13135,13135050728.0,2,1,1,1,195000.0,96.5,195000.0,36.0,45,1,2,1,3.25,96.5,5.416666666666667,True,False,3.5
2019,549300AG64NHILB7ZP05,13121,13121011612.0,1,1,1,1,315000.0,53.846,585000.0,114.0,20%-<30%,1,3,2,3.375,53.846,2.763157894736842,True,False,46.154
2019,549300AG64NHILB7ZP05,13121,13121010210.0,3,1,1,1,185000.0,100.0,185000.0,57.0,50%-60%,1,2,2,3.75,100.0,3.245614035087719,True,False,0.0
2019,549300AG64NHILB7ZP05,13121,13121010205.0,1,1,1,1,195000.0,97.0,205000.0,65.0,30%-<36%,1,3,2,3.875,97.0,3.0,True,False,3.0
2019,549300AG64NHILB7ZP05,13089,13089023101.0,1,1,1,1,185000.0,97.0,195000.0,60.0,30%-<36%,1,71,2,4.375,97.0,3.0833333333333335,True,False,3.0
2019,549300AG64NHILB7ZP05,13121,13121010204.0,1,1,1,1,465000.0,90.0,515000.0,145.0,41,1,3,3,3.625,90.0,3.206896551724138,True,False,10.0
2019,549300AG64NHILB7ZP05,13135,13135050606.0,1,1,1,1,255000.0,97.0,265000.0,66.0,41,1,3,1,4.0,97.0,3.8636363636363638,True,False,3.0
2019,549300AG64NHILB7ZP05,13121,13121011301.0,2,1,1,1,135000.0,96.5,135000.0,33.0,30%-<36%,1,2,1,3.875,96.5,4.090909090909091,True,False,3.5
2019,549300AG64NHILB7ZP05,13067,13067031117.0,1,1,1,1,335000.0,95.0,355000.0,178.0,42,1,3,2,5.5,95.0,1.8820224719101124,True,False,5.0
2019,549300AG64NHILB7ZP05,13121,13121007100.0,1,1,1,2,105000.0,80.0,125000.0,109.0,48,1,3,3,4.125,80.0,0.963302752293578,True,False,20.0
2019,549300AG64NHILB7ZP05,13067,13067031405.0,2,1,1,1,355000.0,96.5,355000.0,83.0,50%-60%,1,2,1,4.5,96.5,4.27710843373494,True,False,3.5
2019,549300AG64NHILB7ZP05,13135,13135050430.0,1,1,1,1,255000.0,56.476,445000.0,57.0,40,1,3,1,4.25,56.476,4.473684210526316,True,False,43.524
2019,549300AG64NHILB7ZP05,13121,13121010304.0,2,1,1,1,235000.0,96.5,245000.0,92.0,47,1,2,2,4.0,96.5,2.5543478260869565,True,False,3.5
2019,549300AG64NHILB7ZP05,13063,13063040606.0,2,1,1,1,165000.0,96.5,165000.0,35.0,40,1,2,1,4.5,96.5,4.714285714285714,True,False,3.5
